Front	Back	Tags
<b>A nivel estructural, los cilios están formados por:</b><br><br>A. Filamentos de queratina.<br>B. Microtúbulos.<br>C. Filamentos de miosina.<br>D. Microfilamentos de actina.<br>	"<b style=""color:green;'>✅ B. Microtúbulos.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La glucosa y el almidón se asemejan en que:</b><br><br>A. Están compuestos por carbono, hidrógeno y oxígeno.<br>B. Ambos son compuestos de reserva de energía a largo plazo.<br>C. Son macromoléculas.<br>D. Poseen estructura secundaria ramificada.<br>	"<b style=""color:green;'>✅ A. Están compuestos por carbono, hidrógeno y oxígeno.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El organoide que produce la O-glicosilación es:</b><br><br>A. El peroxisoma.<br>B. El complejo de Golgi.<br>C. El retículo endoplasmático liso.<br>D. El endosoma.<br>	"<b style=""color:green;'>✅ B. El complejo de Golgi.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Las células procariotas pertenecen al reino:</b><br><br>A. Protista.<br>B. Vegetal.<br>C. Monera.<br>D. Fungi.<br>	"<b style=""color:green;'>✅ C. Monera.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>En cuanto a los niveles de organización estructural de las proteínas, es correcto afirmar que:</b><br><br>A. La combinación de dos o más polipéptidos representa la estructura primaria de las proteínas.<br>B. Las proteínas globulares resultan de la combinación de hélices alfa.<br>C. La hélice alfa y la hoja plegada B son configuraciones espaciales típicas de la estructura secundaria de la proteína.<br>D. La estructura secundaria está dada por la secuencia de los aminoácidos que forman la cadena proteica.<br>	"<b style=""color:green;'>✅ C. La hélice alfa y la hoja plegada B son configuraciones espaciales típicas de la estructura secundaria de la proteína.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Entre las siguientes opciones, indique cuál de ellas muestra elementos correspondientes a diferentes niveles de organización de la materia:</b><br><br>A. RE, almidón, plásmido, neurona.<br>B. Micoplasma, lisosoma, peptidoglicano, pulmón.<br>C. Levadura, Complejo de Golgi, mitocondria, ADN.<br>D. Cromosoma, espermatozoide, colesterol, hígado.<br>	"<b style=""color:green;'>✅ B. Micoplasma, lisosoma, peptidoglicano, pulmón.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Con relación al complejo de Golgi, se afirma que:</b><br><br>A. Está intercomunicado mediante vesículas con el retículo endoplasmático.<br>B. Tiene continuidad con la membrana nuclear externa.<br>C. Se asocia con el retículo endoplasmático por su cara trans.<br>D. Presenta ribosomas adheridos a su membrana.<br>	"<b style=""color:green;'>✅ A. Está intercomunicado mediante vesículas con el retículo endoplasmático.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Las proteínas que conforman las membranas biológicas se caracterizan por:</b><br><br>A. Asociarse a hidratos de carbono en la cara interna de la membrana.<br>B. Atravesar la membrana denominándose transmembrana.<br>C. Llamarse integrales cuando sobresalen hacia la cara externa o hacia la cara interna.<br>D. Unirse a los extremos hidrofóbicos de los fosfolípidos.<br>	"<b style=""color:green;'>✅ B. Atravesar la membrana denominándose transmembrana.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Una característica común a todas las células es:</b><br><br>A. Su capacidad para hacer la fotosíntesis y generar su alimento.<br>B. Poseer ribosomas que participan en la síntesis de proteínas.<br>C. Tener un núcleo rodeado por una membrana nuclear.<br>D. Presentar una pared celular rígida que le da soporte estructural.<br>	"<b style=""color:green;'>✅ B. Poseer ribosomas que participan en la síntesis de proteínas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>En cuanto a la estructura de la chaperona hsp70 se puede afirmar que:</b><br><br>A. Son monoméricas.<br>B. Son poliméricas.<br>C. Son formadas por dímeros de proteínas.<br>D. Son componentes principales de los ribosomas.<br>	"<b style=""color:green;'>✅ A. Son monoméricas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Los virus:</b><br><br>A. Se consideran parásitos intracelulares obligados.<br>B. Se observan al microscopio óptico.<br>C. Poseen ribosomas en su interior.<br>D. Están formados por células.<br>	"<b style=""color:green;'>✅ A. Se consideran parásitos intracelulares obligados.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Como componentes del citosol eucariota podemos encontrar:</b><br><br>A. Al núcleo celular.<br>B. A las mitocondrias.<br>C. A las inclusiones.<br>D. Al ADN.<br>	"<b style=""color:green;'>✅ C. A las inclusiones.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La asimetría de la membrana plasmática se debe a que:</b><br><br>A. La cara externa y la interna son diferentes.<br>B. Permite el transporte selectivo de moléculas.<br>C. Los fosfolípidos son moléculas anfipáticas.<br>D. Posee una zona hidrofóbica y dos zonas hidrofílicas.<br>	"<b style=""color:green;'>✅ A. La cara externa y la interna son diferentes.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Con relación a los distintos tipos de filamentos intermedios, se afirma que:</b><br><br>A. Los tonofilamentos se encuentran en células epiteliales y están formados por desmina.<br>B. Los filamentos de queratina convierten al axoplasma en un gel altamente resistente.<br>C. Los laminofilamentos se apoyan sobre la cara interna de la envoltura nuclear formando la lámina nuclear.<br>D. Los filamentos de vimentina están en uñas y pelo.<br>	"<b style=""color:green;'>✅ C. Los laminofilamentos se apoyan sobre la cara interna de la envoltura nuclear formando la lámina nuclear.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El proceso de O-glicosilación se produce en:</b><br><br>A. El REL.<br>B. El citoplasma.<br>C. Las mitocondrias.<br>D. El complejo de Golgi.<br>	"<b style=""color:green;'>✅ D. El complejo de Golgi.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El proceso de catabolismo implica:</b><br><br>A. La degradación de moléculas complejas a moléculas más simples, con consumo de energía en forma de ATP.<br>B. La degradación de moléculas complejas a moléculas más simples, obteniéndose energía proveniente de ATP.<br>C. La síntesis de moléculas complejas a partir de moléculas más simples, con obteniéndose energía en forma de ATP.<br>D. La síntesis de moléculas complejas a partir de moléculas más simples, con consumo de energía proveniente de ATP.<br>	"<b style=""color:green;'>✅ B. La degradación de moléculas complejas a moléculas más simples, obteniéndose energía proveniente de ATP.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Cuando los iones atraviesan la membrana en contra de su gradiente:</b><br><br>A. Lo hacen por medio de proteínas con gasto de energía.<br>B. Utilizan acuaporinas.<br>C. No gastan energía porque lo hacen por pinocitosis.<br>D. Utilizan proteínas periféricas.<br>	"<b style=""color:green;'>✅ A. Lo hacen por medio de proteínas con gasto de energía.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El reino al que pertenecen los hongos se denomina:</b><br><br>A. Vegetal.<br>B. Protista.<br>C. Fungi.<br>D. Monera.<br>	"<b style=""color:green;'>✅ C. Fungi.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La membrana plasmática es asimétrica porque:</b><br><br>A. Sus fosfolípidos son anfipáticos.<br>B. Permite el transporte selectivo de moléculas.<br>C. La composición fosfolipídica de la cara externa y la interna son diferentes.<br>D. Posee una zona hidrofóbica y otra hidrofílica.<br>	"<b style=""color:green;'>✅ C. La composición fosfolipídica de la cara externa y la interna son diferentes.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Una característica propia del complejo del Golgi es:</b><br><br>A. Presentar ribosomas adheridos a su membrana.<br>B. Estar intercomunicado mediante vesículas con el retículo endoplasmático.<br>C. Asociarse con el retículo endoplasmático por su cara trans.<br>D. Tener continuidad con la envoltura nuclear.<br>	"<b style=""color:green;'>✅ B. Estar intercomunicado mediante vesículas con el retículo endoplasmático.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La función reguladora del equilibrio hidroelectrolítico de la membrana plasmática normal se debe a:</b><br><br>A. Las perforinas.<br>B. La permeabilidad de membrana.<br>C. El líquido intracelular.<br>D. El líquido extracelular.<br>	"<b style=""color:green;'>✅ B. La permeabilidad de membrana.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Los diferentes niveles de organización de la materia se reflejan en la opción:</b><br><br>A. ADN, complejo de Golgi, mitocondria, levadura.<br>B. Colesterol, cromosoma, espermatozoide, hígado.<br>C. Peptidoglicano, lisosoma, Micoplasma, pulmón.<br>D. Plásmido, almidón, RE, neurona.<br>	"<b style=""color:green;'>✅ C. Peptidoglicano, lisosoma, Micoplasma, pulmón.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Estructuralmente las chaperonas hsp70:</b><br><br>A. Son polímeros proteicos.<br>B. Son monómeros proteicos.<br>C. Son dímeros proteicos.<br>D. Son componentes principales de los ribosomas.<br>	"<b style=""color:green;'>✅ B. Son monómeros proteicos.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Las proteínas de las membranas plasmáticas se caracterizan por:</b><br><br>A. Denominarse integrales, cuando se encuentran sobresaliendo hacia la cara externa.<br>B. Encontrarse unidas a los extremos hidrofóbicos de los fosfolípidos.<br>C. Atravesar la bicapa lipídica, denominándose proteínas transmembrana.<br>D. Sobresalir solo hacia la cara interna.<br>	"<b style=""color:green;'>✅ C. Atravesar la bicapa lipídica, denominándose proteínas transmembrana.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Puede afirmarse que el citosol eucariota contiene:</b><br><br>A. Al material genético (ADN).<br>B. Iones y agua.<br>C. A las mitocondrias.<br>D. Al RE.<br>	"<b style=""color:green;'>✅ B. Iones y agua.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>En su estructura molecular, el ADN contiene:</b><br><br>A. Bases nitrogenadas púricas (A y G) y pirimidínicas (C y T), hexosas (desoxirribosa) y un ácido fosfórico.<br>B. Bases nitrogenadas púricas (A y T) y pirimidínicas (C y G), pentosas y un ácido fosfórico.<br>C. Bases nitrogenadas púricas (U y G) y pirimidínicas (C y T), pentosas (desoxirribosa)  y un ácido fosfórico.<br>D. Bases nitrogenadas púricas (A y G) y pirimidínicas (C y T), pentosas (desoxirribosa) y un ácido fosfórico.<br>	"<b style=""color:green;'>✅ D. Bases nitrogenadas púricas (A y G) y pirimidínicas (C y T), pentosas (desoxirribosa) y un ácido fosfórico.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Estructuras del citosol eucariota animal fácilmente detectables en el microscopio óptico pueden ser:</b><br><br>A. Gránulos de almidón.<br>B. Depósitos de calcio.<br>C. Gránulos de glucógeno.<br>D. Complejos de proteasas.<br>	"<b style=""color:green;'>✅ C. Gránulos de glucógeno.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Es característica común a todas las células:</b><br><br>A. Realizar la fotosíntesis y generar su propio alimento.<br>B. Usar el ADN como material genético para la herencia.<br>C. Presentar una pared celular rígida que les proporciona soporte estructural.<br>D. Tener un núcleo rodeado por una membrana nuclear.<br>	"<b style=""color:green;'>✅ B. Usar el ADN como material genético para la herencia.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La nucleocápside es:</b><br><br>A. El material genético de un retrovirus.<br>B. El conjunto de todos los capsómeros.<br>C. El genoma viral.<br>D. La asociación del genoma viral junto con sus proteínas.<br>	"<b style=""color:green;'>✅ D. La asociación del genoma viral junto con sus proteínas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>A diferencia de los triglicéridos, los fosfolípidos:</b><br><br>A. Almacenan energía a largo plazo.<br>B. Son saponificables porque a pH alcalino forman sales de ácidos grasos.<br>C. Son lípidos anfipáticos.<br>D. Poseen dos ácidos grasos unidos al glicerol.<br>	"<b style=""color:green;'>✅ D. Poseen dos ácidos grasos unidos al glicerol.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La capacidad de los seres vivos para mantener el medio interno constante se define como:</b><br><br>A. Irritabilidad.<br>B. Evolución.<br>C. Autopoyesis.<br>D. Homeostasis.<br>	"<b style=""color:green;'>✅ D. Homeostasis.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Si una célula tiene una producción aumentada de enzimas, tendrá un elevado desarrollo de:</b><br><br>A. Peroxisomas.<br>B. Retículo endoplasmático liso.<br>C. Complejo de Golgi.<br>D. Retículo endoplasmático rugoso.<br>	"<b style=""color:green;'>✅ D. Retículo endoplasmático rugoso.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La estructura de los cilios está formada por:</b><br><br>A. Filamentos de miosina.<br>B. Microfilamentos de actina.<br>C. Microtúbulos.<br>D. Filamentos de queratina.<br>	"<b style=""color:green;'>✅ C. Microtúbulos.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Las moléculas que cruzan la membrana por difusión simple son:</b><br><br>A. $$\text{O}_{2}$, ácidos grasos y aminoácidos.<br>B. Glicerol, $\text{H}_{2}\text{O}$ y ácidos grasos.<br>C. $$\text{CO}_{2}$, glucosa y esteroides.<br>D. $$\text{N}_{2}$, iones y urea.<br>	"<b style=""color:green;'>✅ B. Glicerol, $\text{H}_{2}\text{O}$ y ácidos grasos.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Las proteínas a ser degradadas por el proteasoma deben ser marcadas con:</b><br><br>A. Ubiquitinas.<br>B. Un grupo fosfato.<br>C. Un grupo metilo.<br>D. Carbohidratos.<br>	"<b style=""color:green;'>✅ A. Ubiquitinas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Respecto a las características de las proteínas, se afirma que:</b><br><br>A. La secuencia de aminoácidos determina las estructuras secundarias y terciarias.<br>B. Las pentosas presentes en su estructura primaria le confieren sus funciones estructurales en las células.<br>C. Están constituida por aminoácidos unidos por uniones fosfodiéster.<br>D. Presentan dos extremos carboxilo terminales en sus extremos.<br>	"<b style=""color:green;'>✅ A. La secuencia de aminoácidos determina las estructuras secundarias y terciarias.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Se puede afirmar que, estructuralmente, la chaperona hsp60:</b><br><br>A. Es monomérica.<br>B. Es polimérica.<br>C. Está formada por dímeros de proteínas.<br>D. Es un componente principal de los ribosomas.<br>	"<b style=""color:green;'>✅ B. Es polimérica.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
